order_id,customer_id,merchant_id,product_id,order_day,order_value,device_id,address_id,payment_fp_id,round
O003841,C0000432,M0021,P000281,106,20.35,D006071,A000433,PF000433,1
O003842,C0000432,M0011,P000153,115,9.62,D006071,A000433,PF000433,1
O003843,C0000432,M0027,P000357,140,15.64,D006071,A000433,PF000433,2
O003844,C0000432,M0001,P000018,159,10.3,D006071,A000433,PF000433,3
O003845,C0000433,M0027,P000356,68,13.56,D000434,A000434,PF000434,0
O003846,C0000433,M0026,P000346,144,17.16,D000434,A000434,PF000434,2
O003847,C0000434,M0029,P000377,67,35.86,D000435,A000435,PF000435,0
O003848,C0000434,M0009,P000136,77,29.96,D000435,A000435,PF000435,0
O003849,C0000434,M0009,P000123,81,55.27,D000435,A000435,PF000435,0
O003850,C0000434,M0004,P000060,106,12.97,D000435,A000435,PF000435,1
O003851,C0000434,M0002,P000034,109,15.88,D000435,A000435,PF000435,1
O003852,C0000434,M0012,P000158,142,58.73,D000435,A000435,PF000435,2
O003853,C0000434,M0021,P000274,158,25.48,D000435,A000435,PF000435,3
O003854,C0000434,M0015,P000199,163,74.34,D000435,A000435,PF000435,3
O003855,C0000434,M0021,P000276,174,24.12,D000435,A000435,PF000435,3
O003856,C0000434,M0020,P000252,187,27.95,D000435,A000435,PF000435,4
O003857,C0000435,M0018,P000227,50,21.92,D000436,A000436,PF000436,0
O003858,C0000435,M0018,P000227,53,21.92,D000436,A000436,PF000436,0
O003859,C0000435,M0018,P000227,76,21.92,D000436,A000436,PF000436,0
O003860,C0000435,M0018,P000227,80,21.92,D000436,A000436,PF000436,0
O003861,C0000435,M0019,P000242,104,25.44,D000436,A000436,PF000436,1
O003862,C0000435,M0018,P000227,108,21.92,D000436,A000436,PF000436,1
O003863,C0000435,M0019,P000242,110,25.44,D000436,A000436,PF000436,1
O003864,C0000435,M0019,P000242,128,25.44,D000436,A000436,PF000436,2
O003865,C0000435,M0019,P000242,146,25.44,D000436,A000436,PF000436,2
O003866,C0000435,M0019,P000242,151,25.44,D000436,A000436,PF000436,3
O003867,C0000436,M0025,P000329,15,39.78,D000437,A000437,PF000437,0
O003868,C0000436,M0005,P000084,51,23.65,D000437,A000437,PF000437,0
O003869,C0000436,M0022,P000284,90,16.89,D000437,A000437,PF000437,1
O003870,C0000436,M0024,P000318,114,30.09,D000437,A000437,PF000437,1
O003871,C0000436,M0029,P000373,141,7.81,D000437,A000437,PF000437,2
O003872,C0000436,M0008,P000117,153,33.54,D000437,A000437,PF000437,3
O003873,C0000436,M0007,P000103,155,30.88,D000437,A000437,PF000437,3
O003874,C0000436,M0011,P000146,159,36.57,D000437,A000437,PF000437,3
O003875,C0000436,M0015,P000200,165,12.65,D000437,A000437,PF000437,3
O003876,C0000436,M0011,P000145,176,15.37,D000437,A000437,PF000437,3
O003877,C0000436,M0016,P000207,197,30.25,D000437,A000437,PF000437,4
O003878,C0000436,M0006,P000091,204,38.03,D000437,A000437,PF000437,4
O003879,C0000437,M0000,P000004,91,12.43,D000438,A000438,PF000438,1
O003880,C0000437,M0022,P000294,97,29.54,D000438,A000438,PF000438,1
O003881,C0000437,M0017,P000218,117,13.66,D000438,A000438,PF000438,1
O003882,C0000437,M0012,P000162,147,5.83,D000438,A000438,PF000438,2
O003883,C0000437,M0002,P000031,152,18.32,D000438,A000438,PF000438,3
O003884,C0000437,M0026,P000334,157,10.74,D000438,A000438,PF000438,3
O003885,C0000437,M0003,P000048,161,36.1,D000438,A000438,PF000438,3
O003886,C0000437,M0008,P000117,181,33.54,D000438,A000438,PF000438,4
O003887,C0000437,M0013,P000168,195,15.61,D000438,A000438,PF000438,4
O003888,C0000437,M0025,P000326,202,45.94,D000438,A000438,PF000438,4
O003889,C0000438,M0006,P000102,80,14.61,D006143,A006143,PF006143,0
O003890,C0000438,M0010,P000140,81,19.22,D006143,A006143,PF006143,0
O003891,C0000438,M0014,P000177,82,37.66,D006143,A006143,PF006143,0
O003892,C0000438,M0004,P000059,94,16.57,D006143,A006143,PF006143,1
O003893,C0000438,M0024,P000315,103,38.86,D006143,A006143,PF006143,1
O003894,C0000438,M0019,P000243,131,23.39,D006143,A006143,PF006143,2
O003895,C0000438,M0014,P000177,158,37.66,D006143,A006143,PF006143,3
O003896,C0000438,M0012,P000163,168,14.94,D006143,A006143,PF006143,3
O003897,C0000438,M0008,P000116,177,27.61,D006143,A006143,PF006143,3
O003898,C0000439,M0007,P000107,55,40.65,D006242,A006242,PF000440,0
O003899,C0000439,M0018,P000234,65,71.6,D006242,A006242,PF000440,0
O003900,C0000439,M0012,P000162,74,5.83,D006242,A006242,PF000440,0
O003901,C0000439,M0000,P000006,77,26.98,D006242,A006242,PF000440,0
O003902,C0000439,M0003,P000052,101,18.35,D006242,A006242,PF000440,1
O003903,C0000439,M0025,P000325,116,6.63,D006242,A006242,PF000440,1
O003904,C0000439,M0018,P000230,116,13.3,D006242,A006242,PF000440,1
O003905,C0000439,M0026,P000343,120,22.4,D006242,A006242,PF000440,2
O003906,C0000439,M0015,P000189,132,18.83,D006242,A006242,PF000440,2
O003907,C0000439,M0002,P000033,138,18.18,D006242,A006242,PF000440,2
O003908,C0000439,M0025,P000327,154,18.17,D006242,A006242,PF000440,3
O003909,C0000439,M0027,P000359,171,21.19,D006242,A006242,PF000440,3
O003910,C0000439,M0010,P000141,173,35.57,D006242,A006242,PF000440,3
O003911,C0000439,M0018,P000225,193,38.88,D006242,A006242,PF000440,4
O003912,C0000439,M0001,P000025,198,10.15,D006242,A006242,PF000440,4
O003913,C0000440,M0004,P000065,93,19.67,D000441,A000441,PF000441,1
O003914,C0000440,M0018,P000226,97,32.09,D000441,A000441,PF000441,1
O003915,C0000440,M0015,P000188,99,28.36,D000441,A000441,PF000441,1
O003916,C0000440,M0017,P000219,117,21.48,D000441,A000441,PF000441,1
O003917,C0000440,M0006,P000100,128,17.42,D000441,A000441,PF000441,2
O003918,C0000440,M0022,P000283,129,26.09,D000441,A000441,PF000441,2
O003919,C0000440,M0001,P000022,147,30.39,D000441,A000441,PF000441,2
O003920,C0000440,M0010,P000143,151,28.05,D000441,A000441,PF000441,3
O003921,C0000440,M0021,P000281,168,20.35,D000441,A000441,PF000441,3
O003922,C0000440,M0029,P000373,184,7.81,D000441,A000441,PF000441,4
O003923,C0000440,M0020,P000255,185,28.9,D000441,A000441,PF000441,4
O003924,C0000440,M0001,P000013,188,31.18,D000441,A000441,PF000441,4
O003925,C0000440,M0006,P000087,194,40.32,D000441,A000441,PF000441,4
O003926,C0000440,M0005,P000068,204,10.75,D000441,A000441,PF000441,4
O003927,C0000441,M0020,P000262,61,57.77,D006025,A006025,PF006025,0
O003928,C0000441,M0016,P000209,139,40.05,D006025,A006025,PF006025,2
O003929,C0000441,M0005,P000083,142,9.77,D006025,A006025,PF006025,2
O003930,C0000441,M0025,P000327,164,18.17,D006025,A006025,PF006025,3
O003931,C0000441,M0023,P000299,180,2.75,D_FRESH_C0000441,A_FRESH_C0000441,PF_FRESH_C0000441,4
O003932,C0000441,M0013,P000172,193,34.09,D_FRESH_C0000441,A_FRESH_C0000441,PF_FRESH_C0000441,4
O003933,C0000441,M0004,P000061,205,17.86,D_FRESH_C0000441,A_FRESH_C0000441,PF_FRESH_C0000441,4
O003934,C0000441,M0016,P000211,206,18.89,D_FRESH_C0000441,A_FRESH_C0000441,PF_FRESH_C0000441,4
O003935,C0000442,M0013,P000172,75,34.09,D000443,A000443,PF000443,0
O003936,C0000442,M0000,P000001,80,27.05,D000443,A000443,PF000443,0
O003937,C0000442,M0002,P000035,90,40.57,D000443,A000443,PF000443,1
O003938,C0000442,M0021,P000272,93,19.22,D000443,A000443,PF000443,1
O003939,C0000442,M0016,P000206,111,15.99,D000443,A000443,PF000443,1
O003940,C0000442,M0010,P000141,128,35.57,D000443,A000443,PF000443,2
O003941,C0000442,M0001,P000017,131,31.84,D000443,A000443,PF000443,2
O003942,C0000443,M0000,P000010,15,32.07,D000444,A000444,PF000444,0
O003943,C0000443,M0009,P000134,32,79.09,D000444,A000444,PF000444,0
O003944,C0000443,M0027,P000348,81,23.56,D000444,A000444,PF000444,0
O003945,C0000443,M0001,P000019,87,28.21,D000444,A000444,PF000444,0
O003946,C0000443,M0020,P000266,114,43.88,D000444,A000444,PF000444,1
O003947,C0000443,M0022,P000287,141,16.89,D000444,A000444,PF000444,2
O003948,C0000443,M0017,P000222,174,37.02,D000444,A000444,PF000444,3
O003949,C0000443,M0019,P000242,182,25.44,D000444,A000444,PF000444,4
O003950,C0000443,M0020,P000260,188,62.61,D000444,A000444,PF000444,4
O003951,C0000443,M0026,P000346,193,17.16,D000444,A000444,PF000444,4
O003952,C0000443,M0018,P000225,201,38.88,D000444,A000444,PF000444,4
O003953,C0000443,M0005,P000076,202,32.72,D000444,A000444,PF000444,4
O003954,C0000444,M0017,P000223,60,23.16,D006089,A006089,PF006089,0
O003955,C0000444,M0022,P000287,64,16.89,D006089,A006089,PF006089,0
O003956,C0000444,M0021,P000274,64,25.48,D006089,A006089,PF006089,0
O003957,C0000444,M0026,P000340,65,21.38,D006089,A006089,PF006089,0
O003958,C0000444,M0028,P000366,113,27.4,D006089,A006089,PF006089,1
O003959,C0000444,M0028,P000369,132,10.48,D006089,A006089,PF006089,2
O003960,C0000444,M0016,P000204,163,9.31,D006089,A006089,PF006089,3
O003961,C0000444,M0007,P000106,168,24.7,D006089,A006089,PF006089,3
O003962,C0000444,M0021,P000277,196,12.6,D006089,A006089,PF006089,4
O003963,C0000444,M0002,P000031,204,18.32,D006089,A006089,PF006089,4
O003964,C0000445,M0016,P000202,25,8.89,D000446,A000446,PF000446,0
O003965,C0000445,M0004,P000060,54,12.97,D000446,A000446,PF000446,0
O003966,C0000445,M0019,P000243,56,23.39,D000446,A000446,PF000446,0
O003967,C0000445,M0029,P000372,80,19.16,D000446,A000446,PF000446,0
O003968,C0000445,M0027,P000356,117,13.56,D000446,A000446,PF000446,1
O003969,C0000445,M0002,P000027,124,13.55,D000446,A000446,PF000446,2
O003970,C0000445,M0019,P000241,130,27.71,D000446,A000446,PF000446,2
O003971,C0000445,M0008,P000116,131,27.61,D000446,A000446,PF000446,2
O003972,C0000445,M0001,P000023,143,16.71,D000446,A000446,PF000446,2
O003973,C0000445,M0002,P000038,167,11.76,D000446,A000446,PF000446,3
O003974,C0000445,M0020,P000267,169,42.32,D000446,A000446,PF000446,3
O003975,C0000445,M0015,P000191,185,19.16,D000446,A000446,PF000446,4
O003976,C0000445,M0020,P000267,202,42.32,D000446,A000446,PF000446,4
O003977,C0000445,M0001,P000016,203,20.02,D000446,A000446,PF000446,4
O003978,C0000446,M0027,P000354,69,21.24,D000447,A000447,PF000447,0
O003979,C0000446,M0023,P000307,90,35.52,D000447,A000447,PF000447,1
O003980,C0000446,M0002,P000035,103,40.57,D000447,A000447,PF000447,1
O003981,C0000446,M0015,P000197,109,20.04,D000447,A000447,PF000447,1
O003982,C0000446,M0027,P000351,147,12.7,D000447,A000447,PF000447,2
O003983,C0000446,M0002,P000037,155,16.56,D000447,A000447,PF000447,3
O003984,C0000446,M0011,P000154,202,23.3,D000447,A000447,PF000447,4
O003985,C0000447,M0002,P000030,34,22.31,D000448,A000448,PF000448,0
O003986,C0000447,M0011,P000147,41,20.66,D000448,A000448,PF000448,0
O003987,C0000447,M0013,P000169,69,14.39,D000448,A000448,PF000448,0
O003988,C0000447,M0020,P000263,100,76.94,D000448,A000448,PF000448,1
O003989,C0000447,M0016,P000204,163,9.31,D000448,A000448,PF000448,3
O003990,C0000447,M0027,P000355,175,48.43,D000448,A000448,PF000448,3
O003991,C0000447,M0006,P000098,176,17.21,D000448,A000448,PF000448,3
O003992,C0000447,M0003,P000039,184,63.27,D000448,A000448,PF000448,4
O003993,C0000448,M0024,P000313,51,41.36,D000449,A000449,PF000449,0
O003994,C0000448,M0029,P000381,52,79.54,D000449,A000449,PF000449,0
O003995,C0000448,M0028,P000370,53,21.06,D000449,A000449,PF000449,0
O003996,C0000448,M0020,P000251,57,22.66,D000449,A000449,PF000449,0
O003997,C0000448,M0023,P000308,80,47.6,D000449,A000449,PF000449,0
O003998,C0000448,M0017,P000216,114,21.74,D000449,A000449,PF000449,1
O003999,C0000448,M0002,P000028,144,15.06,D000449,A000449,PF000449,2
O004000,C0000449,M0014,P000179,54,11.78,D000450,A000450,PF000450,0
O004001,C0000449,M0008,P000114,64,26.65,D000450,A000450,PF000450,0
O004002,C0000449,M0029,P000382,71,59.8,D000450,A000450,PF000450,0
O004003,C0000449,M0015,P000200,101,12.65,D000450,A000450,PF000450,1
O004004,C0000449,M0007,P000110,138,9.38,D000450,A000450,PF000450,2
O004005,C0000449,M0011,P000148,179,43.01,D000450,A000450,PF000450,3
O004006,C0000449,M0002,P000027,181,13.55,D000450,A000450,PF000450,4
O004007,C0000449,M0000,P000009,188,18.51,D000450,A000450,PF000450,4
O004008,C0000449,M0012,P000161,195,35.96,D000450,A000450,PF000450,4
O004009,C0000449,M0007,P000107,203,40.65,D000450,A000450,PF000450,4
O004010,C0000450,M0008,P000114,43,26.65,D000451,A000451,PF000451,0
O004011,C0000450,M0021,P000273,46,29.0,D000451,A000451,PF000451,0
O004012,C0000450,M0002,P000036,73,30.91,D000451,A000451,PF000451,0
O004013,C0000450,M0003,P000042,96,61.65,D000451,A000451,PF000451,1
O004014,C0000450,M0019,P000241,119,27.71,D000451,A000451,PF000451,1
O004015,C0000450,M0005,P000071,141,25.33,D000451,A000451,PF000451,2
O004016,C0000450,M0026,P000336,156,22.37,D000451,A000451,PF000451,3
O004017,C0000450,M0004,P000067,170,31.84,D000451,A000451,PF000451,3
O004018,C0000450,M0000,P000009,179,18.51,D000451,A000451,PF000451,3
O004019,C0000450,M0022,P000294,189,29.54,D000451,A000451,PF000451,4
O004020,C0000451,M0009,P000135,95,27.01,D000452,A000452,PF000452,1
O004021,C0000451,M0029,P000381,97,79.54,D000452,A000452,PF000452,1
O004022,C0000451,M0024,P000314,98,53.99,D000452,A000452,PF000452,1
O004023,C0000451,M0011,P000145,100,15.37,D000452,A000452,PF000452,1
O004024,C0000451,M0007,P000111,102,15.23,D000452,A000452,PF000452,1
O004025,C0000451,M0015,P000201,104,14.56,D000452,A000452,PF000452,1
O004026,C0000451,M0020,P000267,121,42.32,D000452,A000452,PF000452,2
O004027,C0000451,M0020,P000256,146,58.13,D000452,A000452,PF000452,2
O004028,C0000451,M0020,P000262,160,57.77,D000452,A000452,PF000452,3
O004029,C0000451,M0000,P000009,187,18.51,D000452,A000452,PF000452,4
O004030,C0000452,M0011,P000149,24,7.43,D000453,A000453,PF000453,0
O004031,C0000452,M0008,P000114,51,26.65,D000453,A000453,PF000453,0
O004032,C0000452,M0028,P000370,53,21.06,D000453,A000453,PF000453,0
O004033,C0000452,M0007,P000106,79,24.7,D000453,A000453,PF000453,0
O004034,C0000452,M0018,P000228,80,39.12,D000453,A000453,PF000453,0
O004035,C0000452,M0012,P000157,91,21.87,D000453,A000453,PF000453,1
O004036,C0000452,M0008,P000113,101,18.48,D000453,A000453,PF000453,1
O004037,C0000452,M0000,P000006,137,26.98,D000453,A000453,PF000453,2
O004038,C0000452,M0017,P000222,139,37.02,D000453,A000453,PF000453,2
O004039,C0000452,M0010,P000142,198,12.36,D000453,A000453,PF000453,4
O004040,C0000453,M0007,P000107,42,40.65,D000454,A000454,PF000454,0
O004041,C0000453,M0018,P000235,42,40.98,D000454,A000454,PF000454,0
O004042,C0000453,M0020,P000252,48,27.95,D000454,A000454,PF000454,0
O004043,C0000453,M0021,P000279,71,5.47,D000454,A000454,PF000454,0
O004044,C0000453,M0009,P000130,119,21.9,D000454,A000454,PF000454,1
O004045,C0000453,M0007,P000107,127,40.65,D000454,A000454,PF000454,2
O004046,C0000453,M0018,P000234,184,71.6,D000454,A000454,PF000454,4
O004047,C0000453,M0003,P000040,194,29.12,D000454,A000454,PF000454,4
O004048,C0000453,M0015,P000192,194,5.77,D000454,A000454,PF000454,4
O004049,C0000453,M0001,P000026,200,40.56,D000454,A000454,PF000454,4
O004050,C0000453,M0026,P000330,209,37.31,D000454,A000454,PF000454,4
O004051,C0000454,M0028,P000371,88,14.64,D000455,A000455,PF000455,0
O004052,C0000454,M0021,P000272,90,19.22,D000455,A000455,PF000455,1
O004053,C0000454,M0001,P000025,107,10.15,D000455,A000455,PF000455,1
O004054,C0000454,M0027,P000353,152,59.89,D000455,A000455,PF000455,3
O004055,C0000454,M0008,P000116,158,27.61,D000455,A000455,PF000455,3
O004056,C0000454,M0014,P000186,167,28.25,D000455,A000455,PF000455,3
O004057,C0000454,M0017,P000224,189,9.99,D_FRESH_C0000454,A_FRESH_C0000454,PF_FRESH_C0000454,4
O004058,C0000454,M0007,P000111,193,15.23,D000455,A000455,PF000455,4
O004059,C0000454,M0020,P000264,197,23.2,D_FRESH_C0000454,A_FRESH_C0000454,PF_FRESH_C0000454,4
O004060,C0000454,M0025,P000327,197,18.17,D000455,A000455,PF000455,4
O004061,C0000455,M0026,P000337,53,48.39,D000456,A000456,PF000456,0
O004062,C0000455,M0022,P000285,59,11.4,D000456,A000456,PF000456,0
O004063,C0000455,M0006,P000092,103,12.14,D000456,A000456,PF000456,1
O004064,C0000455,M0010,P000138,147,18.63,D000456,A000456,PF000456,2
O004065,C0000455,M0009,P000128,164,42.82,D000456,A000456,PF000456,3
O004066,C0000455,M0001,P000013,176,31.18,D000456,A000456,PF000456,3
O004067,C0000455,M0012,P000162,189,5.83,D000456,A000456,PF000456,4
O004068,C0000455,M0022,P000287,196,16.89,D000456,A000456,PF000456,4
O004069,C0000456,M0018,P000227,40,21.92,D000457,A000457,PF000457,0
O004070,C0000456,M0018,P000227,48,21.92,D000457,A000457,PF000457,0
O004071,C0000456,M0019,P000242,65,25.44,D000457,A000457,PF000457,0
O004072,C0000456,M0019,P000242,70,25.44,D000457,A000457,PF000457,0
O004073,C0000456,M0018,P000227,121,21.92,D000457,A000457,PF000457,2
O004074,C0000456,M0018,P000227,132,21.92,D000457,A000457,PF000457,2
O004075,C0000456,M0019,P000242,172,25.44,D000457,A000457,PF000457,3
O004076,C0000456,M0019,P000242,175,25.44,D000457,A000457,PF000457,3
O004077,C0000456,M0019,P000242,187,25.44,D000457,A000457,PF000457,4
O004078,C0000456,M0019,P000242,188,25.44,D000457,A000457,PF000457,4
O004079,C0000456,M0018,P000227,192,21.92,D000457,A000457,PF000457,4
O004080,C0000456,M0018,P000227,207,21.92,D000457,A000457,PF000457,4
O004081,C0000457,M0013,P000173,32,23.55,D000458,A000458,PF000458,0
O004082,C0000457,M0017,P000214,48,6.35,D000458,A000458,PF000458,0
O004083,C0000457,M0000,P000008,59,19.51,D000458,A000458,PF000458,0
O004084,C0000457,M0008,P000113,87,18.48,D000458,A000458,PF000458,0
O004085,C0000457,M0000,P000003,161,41.05,D000458,A000458,PF000458,3
O004086,C0000457,M0023,P000298,172,30.01,D000458,A000458,PF000458,3
O004087,C0000457,M0019,P000250,181,30.17,D000458,A000458,PF000458,4
O004088,C0000457,M0002,P000030,183,22.31,D000458,A000458,PF000458,4
O004089,C0000457,M0028,P000363,198,6.1,D000458,A000458,PF000458,4
O004090,C0000457,M0012,P000161,206,35.96,D000458,A000458,PF000458,4
O004091,C0000458,M0013,P000170,81,25.3,D000459,A000459,PF000459,0
O004092,C0000458,M0006,P000087,95,40.32,D000459,A000459,PF000459,1
O004093,C0000458,M0002,P000034,173,15.88,D000459,A000459,PF000459,3
O004094,C0000458,M0007,P000108,187,21.69,D000459,A000459,PF000459,4
O004095,C0000458,M0013,P000173,187,23.55,D000459,A000459,PF000459,4
O004096,C0000458,M0012,P000162,191,5.83,D000459,A000459,PF000459,4
O004097,C0000459,M0004,P000064,38,73.86,D000460,A000460,PF000460,0
O004098,C0000459,M0029,P000372,56,19.16,D000460,A000460,PF000460,0
O004099,C0000459,M0008,P000117,57,33.54,D000460,A000460,PF000460,0
O004100,C0000459,M0015,P000198,87,8.68,D000460,A000460,PF000460,0
O004101,C0000459,M0009,P000127,116,32.62,D000460,A000460,PF000460,1
O004102,C0000459,M0019,P000245,127,21.72,D000460,A000460,PF000460,2
O004103,C0000459,M0014,P000174,164,10.25,D000460,A000460,PF000460,3
O004104,C0000459,M0023,P000304,195,24.01,D000460,A000460,PF000460,4
O004105,C0000460,M0006,P000092,73,12.14,D000461,A000461,PF000461,0
O004106,C0000460,M0027,P000350,94,35.46,D000461,A000461,PF000461,1
O004107,C0000460,M0005,P000084,104,23.65,D000461,A000461,PF000461,1
O004108,C0000460,M0014,P000180,109,9.11,D000461,A000461,PF000461,1
O004109,C0000460,M0026,P000332,119,13.83,D000461,A000461,PF000461,1
O004110,C0000460,M0007,P000107,136,40.65,D000461,A000461,PF000461,2
O004111,C0000460,M0015,P000194,163,20.66,D000461,A000461,PF000461,3
O004112,C0000460,M0002,P000036,170,30.91,D000461,A000461,PF000461,3
O004113,C0000460,M0014,P000177,171,37.66,D000461,A000461,PF000461,3
O004114,C0000460,M0003,P000053,188,33.88,D000461,A000461,PF000461,4
O004115,C0000460,M0012,P000162,190,5.83,D000461,A000461,PF000461,4
O004116,C0000461,M0004,P000060,12,12.97,D006139,A006139,PF006139,0
O004117,C0000461,M0016,P000207,17,30.25,D006139,A006139,PF006139,0
O004118,C0000461,M0013,P000169,22,14.39,D006139,A006139,PF006139,0
O004119,C0000461,M0022,P000288,25,58.08,D006139,A006139,PF006139,0
O004120,C0000461,M0000,P000006,37,26.98,D006139,A006139,PF006139,0
O004121,C0000461,M0001,P000026,56,40.56,D006139,A006139,PF006139,0
O004122,C0000461,M0011,P000154,94,23.3,D006139,A006139,PF006139,1
O004123,C0000461,M0016,P000203,99,19.98,D006139,A006139,PF006139,1
O004124,C0000461,M0001,P000015,104,14.01,D006139,A006139,PF006139,1
O004125,C0000461,M0022,P000292,127,21.34,D006139,A006139,PF006139,2
O004126,C0000461,M0015,P000197,185,20.04,D006139,A006139,PF006139,4
O004127,C0000462,M0025,P000326,143,45.94,D000463,A006238,PF000463,2
O004128,C0000462,M0025,P000326,147,45.94,D000463,A006238,PF000463,2
O004129,C0000462,M0000,P000011,150,19.03,D000463,A006238,PF000463,3
O004130,C0000462,M0029,P000373,161,7.81,D000463,A006238,PF000463,3
O004131,C0000462,M0014,P000177,164,37.66,D000463,A006238,PF000463,3
O004132,C0000462,M0012,P000159,172,62.73,D000463,A006238,PF000463,3
O004133,C0000462,M0017,P000214,187,6.35,D000463,A006238,PF000463,4
O004134,C0000462,M0013,P000169,195,14.39,D000463,A006238,PF000463,4
O004135,C0000463,M0029,P000373,32,7.81,D006163,A000464,PF006163,0
O004136,C0000463,M0022,P000284,92,16.89,D006163,A000464,PF006163,1
O004137,C0000463,M0017,P000219,150,21.48,D006163,A000464,PF006163,3
O004138,C0000463,M0027,P000355,165,48.43,D006163,A000464,PF006163,3
O004139,C0000463,M0028,P000370,167,21.06,D006163,A000464,PF006163,3
