customer_id,signup_day,population_type,hard_negative_subtype,ring_id,device_id,address_id,payment_fp_id
C0001564,70,normal,,,D001565,A001565,PF001565
C0001565,52,normal,,,D001566,A001566,PF001566
C0001566,94,normal,,,D001567,A001567,PF001567
C0001567,96,normal,,,D001568,A001568,PF001568
C0001568,43,normal,,,D001569,A001569,PF001569
C0001569,47,normal,,,D001570,A001570,PF001570
C0001570,21,hard_negative,popular_product_volume,,D001571,A001571,PF001571
C0001571,78,normal,,,D001572,A001572,PF001572
C0001572,93,normal,,,D001573,A001573,PF001573
C0001573,65,normal,,,D001574,A001574,PF001574
C0001574,20,naive_abuse,,NA_RING0026,D006026,A006026,PF006026
C0001575,51,normal,,,D001576,A001576,PF001576
C0001576,79,normal,,,D001577,A001577,PF001577
C0001577,4,normal,,,D001578,A001578,PF001578
C0001578,59,normal,,,D001579,A001579,PF001579
C0001579,65,normal,,,D001580,A001580,PF001580
C0001580,53,normal,,,D001581,A001581,PF001581
C0001581,64,normal,,,D001582,A001582,PF001582
C0001582,89,adaptive_abuse,,AA_RING0012,D001583,A001583,PF006118
C0001583,12,normal,,,D001584,A001584,PF001584
C0001584,57,normal,,,D001585,A001585,PF001585
C0001585,79,normal,,,D001586,A001586,PF001586
C0001586,82,adaptive_abuse,,AA_RING0018,D006124,A006124,PF006124
C0001587,46,adaptive_abuse,,AA_RING0101,D006207,A006207,PF001588
C0001588,99,hard_negative,shared_household,HH0002,D001589,A006212,PF001589
C0001589,32,normal,,,D001590,A001590,PF001590
C0001590,44,normal,,,D001591,A001591,PF001591
C0001591,82,naive_abuse,,NA_RING0094,D006094,A001592,PF001592
C0001592,43,hard_negative,popular_product_volume,,D001593,A001593,PF001593
C0001593,34,normal,,,D001594,A001594,PF001594
C0001594,55,normal,,,D001595,A001595,PF001595
C0001595,62,normal,,,D001596,A001596,PF001596
C0001596,96,naive_abuse,,NA_RING0053,D006053,A001597,PF001597
C0001597,61,normal,,,D001598,A001598,PF001598
C0001598,18,normal,,,D001599,A001599,PF001599
C0001599,5,normal,,,D001600,A001600,PF001600
C0001600,96,normal,,,D001601,A001601,PF001601
C0001601,42,normal,,,D001602,A001602,PF001602
C0001602,20,normal,,,D001603,A001603,PF001603
C0001603,22,hard_negative,popular_product_volume,,D001604,A001604,PF001604
C0001604,10,normal,,,D001605,A001605,PF001605
C0001605,19,normal,,,D001606,A001606,PF001606
C0001606,78,normal,,,D001607,A001607,PF001607
C0001607,65,normal,,,D001608,A001608,PF001608
C0001608,59,normal,,,D001609,A001609,PF001609
C0001609,1,normal,,,D001610,A001610,PF001610
C0001610,67,normal,,,D001611,A001611,PF001611
C0001611,96,hard_negative,promo_spike,,D001612,A001612,PF001612
C0001612,92,normal,,,D001613,A001613,PF001613
C0001613,39,normal,,,D001614,A001614,PF001614
C0001614,60,normal,,,D001615,A001615,PF001615
C0001615,29,naive_abuse,,NA_RING0103,D006103,A001616,PF006103
C0001616,88,normal,,,D001617,A001617,PF001617
C0001617,91,hard_negative,promo_spike,,D001618,A001618,PF001618
C0001618,22,adaptive_abuse,,AA_RING0050,D001619,A006156,PF006156
C0001619,48,normal,,,D001620,A001620,PF001620
C0001620,23,normal,,,D001621,A001621,PF001621
C0001621,61,hard_negative,promo_spike,,D001622,A001622,PF001622
C0001622,29,normal,,,D001623,A001623,PF001623
C0001623,69,normal,,,D001624,A001624,PF001624
C0001624,98,normal,,,D001625,A001625,PF001625
C0001625,87,normal,,,D001626,A001626,PF001626
C0001626,18,normal,,,D001627,A001627,PF001627
C0001627,12,normal,,,D001628,A001628,PF001628
C0001628,81,normal,,,D001629,A001629,PF001629
C0001629,8,normal,,,D001630,A001630,PF001630
C0001630,40,normal,,,D001631,A001631,PF001631
C0001631,99,adaptive_abuse,,AA_RING0087,D006193,A006193,PF006193
C0001632,44,normal,,,D001633,A001633,PF001633
C0001633,0,normal,,,D001634,A001634,PF001634
C0001634,97,normal,,,D001635,A001635,PF001635
C0001635,70,normal,,,D001636,A001636,PF001636
C0001636,33,normal,,,D001637,A001637,PF001637
C0001637,61,normal,,,D001638,A001638,PF001638
C0001638,61,normal,,,D001639,A001639,PF001639
C0001639,55,normal,,,D001640,A001640,PF001640
C0001640,96,normal,,,D001641,A001641,PF001641
C0001641,78,normal,,,D001642,A001642,PF001642
C0001642,25,normal,,,D001643,A001643,PF001643
C0001643,99,normal,,,D001644,A001644,PF001644
C0001644,96,normal,,,D001645,A001645,PF001645
C0001645,4,normal,,,D001646,A001646,PF001646
C0001646,29,normal,,,D001647,A001647,PF001647
C0001647,61,normal,,,D001648,A001648,PF001648
C0001648,87,normal,,,D001649,A001649,PF001649
C0001649,71,normal,,,D001650,A001650,PF001650
C0001650,57,adaptive_abuse,,AA_RING0031,D006137,A001651,PF001651
C0001651,30,normal,,,D001652,A001652,PF001652
C0001652,9,normal,,,D001653,A001653,PF001653
C0001653,89,normal,,,D001654,A001654,PF001654
C0001654,53,adaptive_abuse,,AA_RING0083,D006189,A006189,PF006189
C0001655,45,normal,,,D001656,A001656,PF001656
C0001656,97,normal,,,D001657,A001657,PF001657
C0001657,16,adaptive_abuse,,AA_RING0088,D006194,A001658,PF006194
C0001658,25,normal,,,D001659,A001659,PF001659
C0001659,85,adaptive_abuse,,AA_RING0002,D001660,A006108,PF006108
C0001660,28,normal,,,D001661,A001661,PF001661
C0001661,94,normal,,,D001662,A001662,PF001662
C0001662,85,normal,,,D001663,A001663,PF001663
C0001663,9,normal,,,D001664,A001664,PF001664
C0001664,45,adaptive_abuse,,AA_RING0101,D006207,A006207,PF001665
C0001665,75,normal,,,D001666,A001666,PF001666
C0001666,48,adaptive_abuse,,AA_RING0073,D006179,A006179,PF001667
C0001667,21,normal,,,D001668,A001668,PF001668
C0001668,4,normal,,,D001669,A001669,PF001669
C0001669,0,adaptive_abuse,,AA_RING0049,D006155,A006155,PF001670
C0001670,17,normal,,,D001671,A001671,PF001671
C0001671,26,adaptive_abuse,,AA_RING0065,D006171,A001672,PF001672
C0001672,30,normal,,,D001673,A001673,PF001673
C0001673,85,hard_negative,promo_spike,,D001674,A001674,PF001674
C0001674,50,normal,,,D001675,A001675,PF001675
C0001675,14,normal,,,D001676,A001676,PF001676
C0001676,8,normal,,,D001677,A001677,PF001677
C0001677,13,normal,,,D001678,A001678,PF001678
C0001678,31,normal,,,D001679,A001679,PF001679
C0001679,73,normal,,,D001680,A001680,PF001680
C0001680,4,naive_abuse,,NA_RING0079,D001681,A006079,PF001681
C0001681,40,normal,,,D001682,A001682,PF001682
C0001682,44,hard_negative,high_return_fashion,,D001683,A001683,PF001683
C0001683,14,adaptive_abuse,,AA_RING0078,D006184,A001684,PF006184
C0001684,5,normal,,,D001685,A001685,PF001685
C0001685,23,normal,,,D001686,A001686,PF001686
C0001686,15,normal,,,D001687,A001687,PF001687
C0001687,79,normal,,,D001688,A001688,PF001688
C0001688,91,normal,,,D001689,A001689,PF001689
C0001689,62,normal,,,D001690,A001690,PF001690
C0001690,75,normal,,,D001691,A001691,PF001691
C0001691,76,normal,,,D001692,A001692,PF001692
C0001692,87,normal,,,D001693,A001693,PF001693
C0001693,9,normal,,,D001694,A001694,PF001694
C0001694,99,normal,,,D001695,A001695,PF001695
C0001695,45,normal,,,D001696,A001696,PF001696
C0001696,54,naive_abuse,,NA_RING0037,D001697,A006037,PF006037
C0001697,79,normal,,,D001698,A001698,PF001698
C0001698,49,normal,,,D001699,A001699,PF001699
C0001699,26,normal,,,D001700,A001700,PF001700
C0001700,1,normal,,,D001701,A001701,PF001701
C0001701,16,normal,,,D001702,A001702,PF001702
C0001702,8,normal,,,D001703,A001703,PF001703
C0001703,38,adaptive_abuse,,AA_RING0101,D001704,A001704,PF006207
C0001704,77,normal,,,D001705,A001705,PF001705
C0001705,33,naive_abuse,,NA_RING0024,D006024,A006024,PF001706
C0001706,59,normal,,,D001707,A001707,PF001707
C0001707,18,normal,,,D001708,A001708,PF001708
C0001708,59,normal,,,D001709,A001709,PF001709
C0001709,95,normal,,,D001710,A001710,PF001710
C0001710,31,hard_negative,popular_product_volume,,D001711,A001711,PF001711
C0001711,48,adaptive_abuse,,AA_RING0020,D001712,A006126,PF006126
C0001712,96,naive_abuse,,NA_RING0038,D006038,A001713,PF006038
C0001713,60,normal,,,D001714,A001714,PF001714
C0001714,39,hard_negative,new_merchant_thin_history,,D001715,A001715,PF001715
C0001715,12,normal,,,D001716,A001716,PF001716
C0001716,93,adaptive_abuse,,AA_RING0071,D006177,A006177,PF006177
C0001717,61,normal,,,D001718,A001718,PF001718
C0001718,5,normal,,,D001719,A001719,PF001719
C0001719,55,normal,,,D001720,A001720,PF001720
C0001720,96,normal,,,D001721,A001721,PF001721
C0001721,93,normal,,,D001722,A001722,PF001722
C0001722,19,adaptive_abuse,,AA_RING0031,D006137,A001723,PF001723
C0001723,41,hard_negative,shared_household,HH0026,D001724,A006236,PF001724
C0001724,98,adaptive_abuse,,AA_RING0011,D001725,A006117,PF001725
C0001725,78,normal,,,D001726,A001726,PF001726
C0001726,56,normal,,,D001727,A001727,PF001727
C0001727,30,normal,,,D001728,A001728,PF001728
C0001728,76,normal,,,D001729,A001729,PF001729
C0001729,57,normal,,,D001730,A001730,PF001730
C0001730,52,normal,,,D001731,A001731,PF001731
C0001731,92,normal,,,D001732,A001732,PF001732
C0001732,37,normal,,,D001733,A001733,PF001733
C0001733,62,normal,,,D001734,A001734,PF001734
C0001734,4,normal,,,D001735,A001735,PF001735
C0001735,71,normal,,,D001736,A001736,PF001736
C0001736,54,adaptive_abuse,,AA_RING0073,D006179,A006179,PF006179
C0001737,87,normal,,,D001738,A001738,PF001738
C0001738,33,naive_abuse,,NA_RING0044,D001739,A001739,PF006044
C0001739,92,normal,,,D001740,A001740,PF001740
C0001740,57,hard_negative,new_merchant_thin_history,,D001741,A001741,PF001741
C0001741,20,hard_negative,new_merchant_thin_history,,D001742,A001742,PF001742
C0001742,16,naive_abuse,,NA_RING0013,D006013,A001743,PF006013
C0001743,19,normal,,,D001744,A001744,PF001744
C0001744,30,normal,,,D001745,A001745,PF001745
C0001745,55,normal,,,D001746,A001746,PF001746
C0001746,86,normal,,,D001747,A001747,PF001747
C0001747,99,normal,,,D001748,A001748,PF001748
C0001748,67,normal,,,D001749,A001749,PF001749
C0001749,49,normal,,,D001750,A001750,PF001750
C0001750,61,normal,,,D001751,A001751,PF001751
C0001751,33,normal,,,D001752,A001752,PF001752
C0001752,24,normal,,,D001753,A001753,PF001753
C0001753,53,hard_negative,shared_household,HH0025,D001754,A006235,PF001754
C0001754,82,naive_abuse,,NA_RING0082,D006082,A001755,PF006082
C0001755,6,normal,,,D001756,A001756,PF001756
C0001756,11,normal,,,D001757,A001757,PF001757
C0001757,17,normal,,,D001758,A001758,PF001758
C0001758,20,normal,,,D001759,A001759,PF001759
C0001759,14,normal,,,D001760,A001760,PF001760
C0001760,13,normal,,,D001761,A001761,PF001761
C0001761,2,adaptive_abuse,,AA_RING0047,D001762,A001762,PF001762
C0001762,34,normal,,,D001763,A001763,PF001763
C0001763,72,naive_abuse,,NA_RING0033,D006033,A006033,PF006033
C0001764,15,normal,,,D001765,A001765,PF001765
C0001765,32,normal,,,D001766,A001766,PF001766
C0001766,97,hard_negative,popular_product_volume,,D001767,A001767,PF001767
C0001767,16,normal,,,D001768,A001768,PF001768
C0001768,98,hard_negative,promo_spike,,D001769,A001769,PF001769
C0001769,51,normal,,,D001770,A001770,PF001770
C0001770,72,normal,,,D001771,A001771,PF001771
C0001771,32,normal,,,D001772,A001772,PF001772
C0001772,32,hard_negative,high_return_fashion,,D001773,A001773,PF001773
C0001773,39,normal,,,D001774,A001774,PF001774
C0001774,12,naive_abuse,,NA_RING0085,D006085,A006085,PF006085
C0001775,31,hard_negative,high_return_fashion,,D001776,A001776,PF001776
C0001776,89,normal,,,D001777,A001777,PF001777
C0001777,0,normal,,,D001778,A001778,PF001778
C0001778,57,hard_negative,shared_household,HH0041,D001779,A006251,PF001779
C0001779,68,adaptive_abuse,,AA_RING0043,D006149,A001780,PF001780
C0001780,14,normal,,,D001781,A001781,PF001781
C0001781,11,normal,,,D001782,A001782,PF001782
C0001782,55,normal,,,D001783,A001783,PF001783
C0001783,21,normal,,,D001784,A001784,PF001784
C0001784,97,hard_negative,popular_product_volume,,D001785,A001785,PF001785
C0001785,19,normal,,,D001786,A001786,PF001786
C0001786,13,normal,,,D001787,A001787,PF001787
C0001787,33,normal,,,D001788,A001788,PF001788
C0001788,33,normal,,,D001789,A001789,PF001789
C0001789,16,normal,,,D001790,A001790,PF001790
C0001790,66,naive_abuse,,NA_RING0006,D006006,A006006,PF001791
C0001791,34,normal,,,D001792,A001792,PF001792
C0001792,52,normal,,,D001793,A001793,PF001793
C0001793,24,hard_negative,shared_household,HH0009,D006219,A006219,PF001794
C0001794,9,normal,,,D001795,A001795,PF001795
C0001795,6,normal,,,D001796,A001796,PF001796
C0001796,5,normal,,,D001797,A001797,PF001797
C0001797,87,adaptive_abuse,,AA_RING0066,D001798,A006172,PF001798
C0001798,26,hard_negative,popular_product_volume,,D001799,A001799,PF001799
C0001799,30,normal,,,D001800,A001800,PF001800
C0001800,57,normal,,,D001801,A001801,PF001801
C0001801,9,normal,,,D001802,A001802,PF001802
C0001802,60,normal,,,D001803,A001803,PF001803
C0001803,52,normal,,,D001804,A001804,PF001804
C0001804,79,adaptive_abuse,,AA_RING0102,D001805,A006208,PF006208
C0001805,12,hard_negative,promo_spike,,D001806,A001806,PF001806
C0001806,1,normal,,,D001807,A001807,PF001807
C0001807,77,hard_negative,promo_spike,,D001808,A001808,PF001808
C0001808,37,adaptive_abuse,,AA_RING0044,D006150,A006150,PF001809
C0001809,6,normal,,,D001810,A001810,PF001810
C0001810,55,normal,,,D001811,A001811,PF001811
C0001811,46,adaptive_abuse,,AA_RING0039,D006145,A001812,PF001812
C0001812,95,normal,,,D001813,A001813,PF001813
C0001813,94,naive_abuse,,NA_RING0033,D006033,A006033,PF006033
C0001814,53,normal,,,D001815,A001815,PF001815
C0001815,15,normal,,,D001816,A001816,PF001816
C0001816,74,hard_negative,shared_household,HH0008,D001817,A006218,PF001817
C0001817,20,normal,,,D001818,A001818,PF001818
C0001818,83,normal,,,D001819,A001819,PF001819
C0001819,60,normal,,,D001820,A001820,PF001820
C0001820,35,normal,,,D001821,A001821,PF001821
C0001821,97,normal,,,D001822,A001822,PF001822
C0001822,51,normal,,,D001823,A001823,PF001823
C0001823,38,normal,,,D001824,A001824,PF001824
C0001824,18,normal,,,D001825,A001825,PF001825
C0001825,64,normal,,,D001826,A001826,PF001826
C0001826,26,naive_abuse,,NA_RING0020,D001827,A001827,PF001827
C0001827,15,normal,,,D001828,A001828,PF001828
C0001828,11,normal,,,D001829,A001829,PF001829
C0001829,64,normal,,,D001830,A001830,PF001830
C0001830,92,normal,,,D001831,A001831,PF001831
C0001831,25,hard_negative,shared_household,HH0019,D001832,A006229,PF001832
C0001832,21,normal,,,D001833,A001833,PF001833
C0001833,61,normal,,,D001834,A001834,PF001834
C0001834,14,adaptive_abuse,,AA_RING0068,D001835,A001835,PF001835
C0001835,8,naive_abuse,,NA_RING0079,D006079,A006079,PF001836
C0001836,63,hard_negative,high_return_fashion,,D001837,A001837,PF001837
C0001837,52,naive_abuse,,NA_RING0014,D006014,A001838,PF006014
C0001838,2,adaptive_abuse,,AA_RING0053,D006159,A006159,PF006159
C0001839,23,normal,,,D001840,A001840,PF001840
C0001840,19,normal,,,D001841,A001841,PF001841
C0001841,68,normal,,,D001842,A001842,PF001842
C0001842,66,normal,,,D001843,A001843,PF001843
C0001843,74,normal,,,D001844,A001844,PF001844
C0001844,9,normal,,,D001845,A001845,PF001845
C0001845,84,normal,,,D001846,A001846,PF001846
C0001846,20,hard_negative,high_return_fashion,,D001847,A001847,PF001847
C0001847,99,hard_negative,high_return_fashion,,D001848,A001848,PF001848
C0001848,87,normal,,,D001849,A001849,PF001849
C0001849,45,normal,,,D001850,A001850,PF001850
C0001850,78,normal,,,D001851,A001851,PF001851
C0001851,67,normal,,,D001852,A001852,PF001852
C0001852,77,adaptive_abuse,,AA_RING0011,D001853,A006117,PF001853
C0001853,1,naive_abuse,,NA_RING0039,D006039,A006039,PF006039
C0001854,8,adaptive_abuse,,AA_RING0061,D006167,A006167,PF006167
C0001855,90,naive_abuse,,NA_RING0060,D006060,A006060,PF001856
C0001856,78,adaptive_abuse,,AA_RING0053,D006159,A006159,PF001857
C0001857,61,normal,,,D001858,A001858,PF001858
C0001858,31,normal,,,D001859,A001859,PF001859
C0001859,42,normal,,,D001860,A001860,PF001860
C0001860,39,normal,,,D001861,A001861,PF001861
C0001861,43,normal,,,D001862,A001862,PF001862
C0001862,62,normal,,,D001863,A001863,PF001863
C0001863,75,adaptive_abuse,,AA_RING0095,D006201,A001864,PF006201
C0001864,38,normal,,,D001865,A001865,PF001865
C0001865,83,adaptive_abuse,,AA_RING0043,D006149,A001866,PF006149
C0001866,9,hard_negative,high_return_fashion,,D001867,A001867,PF001867
C0001867,80,normal,,,D001868,A001868,PF001868
C0001868,67,normal,,,D001869,A001869,PF001869
C0001869,51,normal,,,D001870,A001870,PF001870
C0001870,37,normal,,,D001871,A001871,PF001871
C0001871,37,normal,,,D001872,A001872,PF001872
C0001872,36,adaptive_abuse,,AA_RING0073,D006179,A001873,PF006179
C0001873,94,normal,,,D001874,A001874,PF001874
C0001874,2,normal,,,D001875,A001875,PF001875
C0001875,63,hard_negative,high_return_fashion,,D001876,A001876,PF001876
C0001876,98,normal,,,D001877,A001877,PF001877
C0001877,54,normal,,,D001878,A001878,PF001878
C0001878,63,normal,,,D001879,A001879,PF001879
C0001879,59,normal,,,D001880,A001880,PF001880
C0001880,50,normal,,,D001881,A001881,PF001881
C0001881,62,normal,,,D001882,A001882,PF001882
C0001882,90,normal,,,D001883,A001883,PF001883
C0001883,71,normal,,,D001884,A001884,PF001884
C0001884,84,normal,,,D001885,A001885,PF001885
C0001885,55,normal,,,D001886,A001886,PF001886
C0001886,77,normal,,,D001887,A001887,PF001887
C0001887,87,normal,,,D001888,A001888,PF001888
C0001888,21,normal,,,D001889,A001889,PF001889
C0001889,85,normal,,,D001890,A001890,PF001890
C0001890,68,normal,,,D001891,A001891,PF001891
C0001891,44,normal,,,D001892,A001892,PF001892
C0001892,77,adaptive_abuse,,AA_RING0039,D006145,A006145,PF001893
C0001893,16,normal,,,D001894,A001894,PF001894
C0001894,69,adaptive_abuse,,AA_RING0045,D006151,A001895,PF001895
C0001895,57,normal,,,D001896,A001896,PF001896
C0001896,88,normal,,,D001897,A001897,PF001897
C0001897,62,hard_negative,promo_spike,,D001898,A001898,PF001898
C0001898,52,hard_negative,shared_household,HH0020,D006230,A006230,PF006230
C0001899,52,naive_abuse,,NA_RING0103,D006103,A006103,PF001900
C0001900,55,normal,,,D001901,A001901,PF001901
C0001901,89,hard_negative,shared_household,HH0034,D006244,A006244,PF001902
C0001902,78,normal,,,D001903,A001903,PF001903
C0001903,9,normal,,,D001904,A001904,PF001904
C0001904,53,normal,,,D001905,A001905,PF001905
C0001905,28,adaptive_abuse,,AA_RING0090,D006196,A001906,PF006196
C0001906,16,normal,,,D001907,A001907,PF001907
C0001907,86,naive_abuse,,NA_RING0035,D006035,A006035,PF006035
C0001908,85,normal,,,D001909,A001909,PF001909
C0001909,93,hard_negative,new_merchant_thin_history,,D001910,A001910,PF001910
C0001910,39,hard_negative,promo_spike,,D001911,A001911,PF001911
C0001911,42,naive_abuse,,NA_RING0094,D001912,A006094,PF006094
C0001912,77,normal,,,D001913,A001913,PF001913
C0001913,19,normal,,,D001914,A001914,PF001914
C0001914,5,normal,,,D001915,A001915,PF001915
C0001915,42,normal,,,D001916,A001916,PF001916
C0001916,62,normal,,,D001917,A001917,PF001917
C0001917,45,normal,,,D001918,A001918,PF001918
C0001918,21,normal,,,D001919,A001919,PF001919
C0001919,51,normal,,,D001920,A001920,PF001920
C0001920,94,normal,,,D001921,A001921,PF001921
C0001921,27,adaptive_abuse,,AA_RING0005,D006111,A001922,PF006111
C0001922,40,normal,,,D001923,A001923,PF001923
C0001923,31,adaptive_abuse,,AA_RING0005,D006111,A001924,PF006111
C0001924,29,adaptive_abuse,,AA_RING0018,D006124,A006124,PF001925
C0001925,65,normal,,,D001926,A001926,PF001926
C0001926,37,hard_negative,new_merchant_thin_history,,D001927,A001927,PF001927
C0001927,62,normal,,,D001928,A001928,PF001928
C0001928,1,normal,,,D001929,A001929,PF001929
C0001929,66,normal,,,D001930,A001930,PF001930
C0001930,10,normal,,,D001931,A001931,PF001931
C0001931,37,normal,,,D001932,A001932,PF001932
C0001932,87,normal,,,D001933,A001933,PF001933
C0001933,33,adaptive_abuse,,AA_RING0055,D006161,A001934,PF001934
C0001934,69,normal,,,D001935,A001935,PF001935
C0001935,35,hard_negative,promo_spike,,D001936,A001936,PF001936
C0001936,90,adaptive_abuse,,AA_RING0079,D006185,A001937,PF006185
C0001937,95,normal,,,D001938,A001938,PF001938
C0001938,90,normal,,,D001939,A001939,PF001939
C0001939,39,naive_abuse,,NA_RING0073,D006073,A001940,PF006073
C0001940,31,normal,,,D001941,A001941,PF001941
C0001941,60,normal,,,D001942,A001942,PF001942
C0001942,81,normal,,,D001943,A001943,PF001943
