return_id,order_id,customer_id,return_day,reason_code,refund_amount,true_abuse_label
R001801,O010182,C0001154,114,other,18.48,0
R001802,O010183,C0001154,163,size_fit,16.89,0
R001803,O010184,C0001154,173,defective,14.61,0
R001804,O010185,C0001154,166,duplicate_order,73.86,0
R001805,O010188,C0001154,206,changed_mind,58.08,0
R001806,O010190,C0001154,209,size_fit,31.18,0
R001807,O010201,C0001157,90,size_fit,17.25,0
R001808,O010206,C0001158,50,changed_mind,27.99,1
R001809,O010207,C0001158,70,changed_mind,16.89,1
R001810,O010209,C0001158,88,changed_mind,35.46,1
R001811,O010230,C0001161,80,size_fit,14.94,0
R001812,O010237,C0001162,155,changed_mind,19.17,0
R001813,O010238,C0001162,190,changed_mind,73.86,0
R001814,O010240,C0001163,35,not_as_described,27.61,0
R001815,O010243,C0001163,108,size_fit,44.0,0
R001816,O010249,C0001164,52,changed_mind,10.25,0
R001817,O010251,C0001164,84,other,41.98,0
R001818,O010252,C0001164,99,changed_mind,28.55,0
R001819,O010253,C0001164,113,defective,9.45,0
R001820,O010258,C0001164,183,duplicate_order,38.86,0
R001821,O010261,C0001164,209,not_as_described,22.31,0
R001822,O010262,C0001164,209,changed_mind,24.51,0
R001823,O010265,C0001165,123,defective,16.56,0
R001824,O010276,C0001166,32,changed_mind,14.84,1
R001825,O010279,C0001166,82,changed_mind,8.55,1
R001826,O010280,C0001166,129,not_as_described,6.35,1
R001827,O010284,C0001167,64,changed_mind,58.73,1
R001828,O010286,C0001167,87,changed_mind,31.85,1
R001829,O010287,C0001167,90,changed_mind,13.55,1
R001830,O010288,C0001167,94,changed_mind,18.18,1
R001831,O010289,C0001167,95,defective,10.48,1
R001832,O010291,C0001167,101,changed_mind,10.15,1
R001833,O010293,C0001167,113,other,42.82,1
R001834,O010297,C0001167,151,other,29.12,1
R001835,O010298,C0001167,169,changed_mind,37.31,1
R001836,O010299,C0001167,206,size_fit,9.72,1
R001837,O010301,C0001168,109,duplicate_order,30.08,0
R001838,O010313,C0001169,52,defective,11.11,0
R001839,O010325,C0001170,209,not_as_described,27.61,0
R001840,O010335,C0001172,117,changed_mind,16.57,1
R001841,O010337,C0001172,149,duplicate_order,12.97,1
R001842,O010350,C0001174,94,changed_mind,35.25,1
R001843,O010351,C0001174,119,changed_mind,25.3,1
R001844,O010352,C0001174,148,other,17.21,1
R001845,O010362,C0001175,209,duplicate_order,58.73,0
R001846,O010382,C0001177,133,defective,32.1,0
R001847,O010402,C0001179,136,other,165.23,0
R001848,O010419,C0001181,162,other,18.48,0
R001849,O010425,C0001182,104,changed_mind,19.03,1
R001850,O010430,C0001182,197,not_as_described,21.62,1
R001851,O010432,C0001182,208,changed_mind,45.94,1
R001852,O010433,C0001183,77,not_as_described,21.69,0
R001853,O010452,C0001185,108,not_as_described,20.66,0
R001854,O010454,C0001185,124,not_as_described,18.48,0
R001855,O010455,C0001185,127,not_as_described,40.32,0
R001856,O010457,C0001185,177,defective,58.73,0
R001857,O010459,C0001185,199,changed_mind,14.01,0
R001858,O010461,C0001186,103,not_as_described,21.62,0
R001859,O010462,C0001186,105,other,21.19,0
R001860,O010471,C0001187,149,changed_mind,5.47,1
R001861,O010477,C0001187,209,other,30.01,1
R001862,O010491,C0001189,45,defective,23.39,0
R001863,O010528,C0001193,85,defective,15.99,1
R001864,O010529,C0001193,108,defective,37.02,1
R001865,O010530,C0001193,126,duplicate_order,23.18,1
R001866,O010532,C0001193,209,changed_mind,75.89,1
R001867,O010534,C0001194,119,size_fit,13.66,0
R001868,O010551,C0001196,73,changed_mind,9.45,0
R001869,O010567,C0001198,57,changed_mind,40.32,1
R001870,O010570,C0001198,119,changed_mind,20.08,1
R001871,O010598,C0001201,200,changed_mind,28.96,0
R001872,O010600,C0001202,32,defective,58.73,0
R001873,O010601,C0001202,20,other,24.7,0
R001874,O010604,C0001202,57,defective,26.98,0
R001875,O010611,C0001202,192,size_fit,19.63,0
R001876,O010614,C0001203,91,defective,48.43,1
R001877,O010616,C0001203,209,size_fit,39.23,1
R001878,O010627,C0001205,21,size_fit,4.14,0
R001879,O010630,C0001205,91,not_as_described,24.7,0
R001880,O010672,C0001210,209,defective,15.64,0
R001881,O010679,C0001211,205,not_as_described,12.65,0
R001882,O010690,C0001212,130,not_as_described,39.78,0
R001883,O010694,C0001212,173,defective,55.83,0
R001884,O010699,C0001213,68,size_fit,40.98,0
R001885,O010700,C0001213,80,other,19.51,0
R001886,O010727,C0001216,110,defective,21.48,0
R001887,O010732,C0001216,145,other,50.83,0
R001888,O010750,C0001217,187,other,30.91,0
R001889,O010751,C0001217,207,defective,13.66,0
R001890,O010753,C0001218,61,not_as_described,9.99,0
R001891,O010775,C0001220,43,other,37.32,0
R001892,O010778,C0001220,143,other,23.55,0
R001893,O010799,C0001223,86,changed_mind,21.06,1
R001894,O010800,C0001223,100,changed_mind,23.55,1
R001895,O010805,C0001223,175,size_fit,20.66,1
R001896,O010806,C0001223,177,changed_mind,79.54,1
R001897,O010807,C0001223,208,changed_mind,86.13,1
R001898,O010823,C0001226,113,other,33.54,0
R001899,O010838,C0001227,191,duplicate_order,10.3,0
R001900,O010849,C0001228,199,size_fit,30.08,0
R001901,O010851,C0001229,114,changed_mind,9.38,1
R001902,O010853,C0001229,136,changed_mind,38.86,1
R001903,O010856,C0001229,173,defective,34.09,1
R001904,O010857,C0001229,172,changed_mind,53.49,1
R001905,O010859,C0001229,180,changed_mind,28.21,1
R001906,O010860,C0001229,185,changed_mind,23.26,1
R001907,O010870,C0001230,161,other,17.56,0
R001908,O010887,C0001232,209,changed_mind,37.31,0
R001909,O010894,C0001234,57,size_fit,83.18,1
R001910,O010895,C0001234,75,changed_mind,20.66,1
R001911,O010896,C0001234,86,changed_mind,28.15,1
R001912,O010897,C0001234,94,changed_mind,15.12,1
R001913,O010899,C0001234,139,changed_mind,73.86,1
R001914,O010901,C0001234,198,changed_mind,21.08,1
R001915,O010905,C0001235,103,not_as_described,17.21,0
R001916,O010921,C0001236,172,duplicate_order,17.95,0
R001917,O010951,C0001239,185,duplicate_order,38.62,0
R001918,O010955,C0001240,79,other,38.23,0
R001919,O010970,C0001242,72,changed_mind,30.17,1
R001920,O010971,C0001242,89,defective,63.27,1
R001921,O010983,C0001243,175,defective,83.18,0
R001922,O010987,C0001244,107,changed_mind,29.12,0
R001923,O011002,C0001246,93,not_as_described,16.23,0
R001924,O011003,C0001246,161,not_as_described,24.35,0
R001925,O011006,C0001247,130,changed_mind,10.8,1
R001926,O011007,C0001247,134,changed_mind,21.48,1
R001927,O011009,C0001247,178,changed_mind,23.18,1
R001928,O011011,C0001247,199,defective,17.95,1
R001929,O011018,C0001248,206,other,7.67,0
R001930,O011020,C0001249,114,other,29.12,0
R001931,O011022,C0001249,173,other,18.74,0
R001932,O011024,C0001249,200,changed_mind,42.88,0
R001933,O011028,C0001250,67,changed_mind,32.7,1
R001934,O011029,C0001250,80,changed_mind,10.08,1
R001935,O011030,C0001250,92,not_as_described,10.56,1
R001936,O011033,C0001250,149,duplicate_order,21.25,1
R001937,O011034,C0001250,149,other,47.6,1
R001938,O011047,C0001251,188,changed_mind,9.99,0
R001939,O011057,C0001253,50,changed_mind,19.36,1
R001940,O011058,C0001253,81,changed_mind,19.16,1
R001941,O011067,C0001254,127,changed_mind,40.65,0
R001942,O011076,C0001255,195,size_fit,24.7,0
R001943,O011077,C0001255,209,defective,43.86,0
R001944,O011088,C0001256,180,size_fit,24.75,1
R001945,O011094,C0001257,112,changed_mind,59.8,1
R001946,O011098,C0001257,167,other,38.03,1
R001947,O011100,C0001257,175,changed_mind,33.72,1
R001948,O011101,C0001257,186,changed_mind,31.57,1
R001949,O011102,C0001257,197,not_as_described,53.99,1
R001950,O011122,C0001259,209,not_as_described,37.37,0
R001951,O011133,C0001261,66,other,21.24,1
R001952,O011135,C0001261,81,changed_mind,12.89,1
R001953,O011137,C0001261,141,changed_mind,40.98,1
R001954,O011138,C0001261,161,size_fit,31.84,1
R001955,O011140,C0001261,187,changed_mind,25.11,1
R001956,O011141,C0001261,197,changed_mind,21.74,1
R001957,O011145,C0001262,122,other,23.06,0
R001958,O011165,C0001264,188,duplicate_order,62.61,0
R001959,O011174,C0001266,34,changed_mind,27.71,1
R001960,O011177,C0001266,92,changed_mind,21.25,1
R001961,O011178,C0001266,107,changed_mind,73.86,1
R001962,O011180,C0001266,209,changed_mind,20.86,1
R001963,O011192,C0001268,184,not_as_described,39.23,0
R001964,O011193,C0001269,50,size_fit,11.76,1
R001965,O011194,C0001269,52,changed_mind,19.48,1
R001966,O011195,C0001269,67,changed_mind,12.97,1
R001967,O011204,C0001270,99,not_as_described,17.52,1
R001968,O011214,C0001270,209,defective,59.8,1
R001969,O011219,C0001271,104,duplicate_order,27.27,0
R001970,O011220,C0001271,118,changed_mind,20.5,0
R001971,O011229,C0001272,107,duplicate_order,27.95,0
R001972,O011240,C0001273,160,other,31.02,0
R001973,O011243,C0001273,209,defective,74.34,0
R001974,O011258,C0001275,182,duplicate_order,12.6,0
R001975,O011265,C0001277,132,changed_mind,13.66,0
R001976,O011269,C0001278,56,changed_mind,16.71,1
R001977,O011270,C0001278,93,changed_mind,33.72,1
R001978,O011271,C0001278,112,size_fit,57.77,1
R001979,O011272,C0001278,145,changed_mind,28.59,1
R001980,O011274,C0001278,163,duplicate_order,54.18,1
R001981,O011297,C0001282,25,other,52.7,0
R001982,O011300,C0001282,75,changed_mind,61.65,0
R001983,O011321,C0001284,196,size_fit,53.15,0
R001984,O011322,C0001284,209,not_as_described,12.7,0
R001985,O011323,C0001285,60,size_fit,6.1,0
R001986,O011334,C0001287,31,changed_mind,47.16,1
R001987,O011335,C0001287,33,changed_mind,14.39,1
R001988,O011340,C0001287,68,changed_mind,28.2,1
R001989,O011341,C0001287,180,defective,31.4,1
R001990,O011345,C0001289,107,changed_mind,10.3,1
R001991,O011346,C0001289,117,changed_mind,10.08,1
R001992,O011355,C0001289,200,changed_mind,21.9,1
R001993,O011356,C0001289,209,defective,17.21,1
R001994,O011358,C0001290,104,other,34.76,1
R001995,O011359,C0001290,112,size_fit,23.16,1
R001996,O011361,C0001290,158,duplicate_order,13.57,1
R001997,O011362,C0001290,154,changed_mind,17.21,1
R001998,O011365,C0001290,190,not_as_described,10.48,1
R001999,O011366,C0001290,208,not_as_described,15.61,1
R002000,O011367,C0001290,209,changed_mind,6.35,1
R002001,O011372,C0001291,117,changed_mind,75.89,1
R002002,O011375,C0001291,129,other,18.17,1
R002003,O011377,C0001291,148,changed_mind,26.35,1
R002004,O011378,C0001291,157,defective,16.57,1
R002005,O011380,C0001291,164,changed_mind,19.48,1
R002006,O011383,C0001292,44,not_as_described,6.1,0
R002007,O011386,C0001292,132,defective,35.51,0
R002008,O011404,C0001294,168,other,13.83,0
R002009,O011408,C0001295,94,changed_mind,9.11,0
R002010,O011414,C0001296,209,other,21.03,0
R002011,O011416,C0001297,45,changed_mind,23.39,1
R002012,O011417,C0001297,47,changed_mind,34.09,1
R002013,O011419,C0001297,75,changed_mind,17.56,1
R002014,O011421,C0001297,99,duplicate_order,18.74,1
R002015,O011422,C0001297,107,changed_mind,8.92,1
R002016,O011433,C0001297,196,size_fit,18.74,1
R002017,O011441,C0001298,164,not_as_described,14.79,0
R002018,O011446,C0001299,188,defective,40.65,0
R002019,O011449,C0001299,205,other,28.21,0
R002020,O011450,C0001299,209,defective,42.88,0
R002021,O011493,C0001307,134,not_as_described,31.02,0
R002022,O011504,C0001308,206,duplicate_order,35.96,0
R002023,O011506,C0001309,47,changed_mind,6.63,1
R002024,O011508,C0001309,75,changed_mind,18.32,1
R002025,O011509,C0001309,80,changed_mind,40.57,1
R002026,O011510,C0001309,83,changed_mind,59.89,1
R002027,O011512,C0001309,106,changed_mind,12.7,1
R002028,O011513,C0001309,118,changed_mind,24.7,1
R002029,O011517,C0001309,155,duplicate_order,17.86,1
R002030,O011527,C0001310,96,duplicate_order,37.37,0
R002031,O011536,C0001311,137,duplicate_order,16.56,0
R002032,O011546,C0001312,129,other,21.92,0
R002033,O011548,C0001312,172,size_fit,21.48,0
R002034,O011556,C0001313,83,duplicate_order,58.08,0
R002035,O011568,C0001314,55,not_as_described,53.99,0
R002036,O011579,C0001314,200,duplicate_order,15.23,0
R002037,O011590,C0001316,143,not_as_described,23.39,1
R002038,O011616,C0001319,209,defective,26.21,0
R002039,O011640,C0001322,123,not_as_described,23.55,0
R002040,O011664,C0001324,209,not_as_described,5.47,0
R002041,O011668,C0001325,152,not_as_described,41.36,0
R002042,O011669,C0001325,164,other,58.29,0
R002043,O011671,C0001325,189,defective,34.09,0
R002044,O011673,C0001325,202,other,24.74,0
R002045,O011700,C0001329,107,duplicate_order,40.05,0
R002046,O011718,C0001332,56,changed_mind,10.56,1
R002047,O011721,C0001332,78,changed_mind,10.08,1
R002048,O011724,C0001332,179,other,37.31,1
R002049,O011734,C0001334,98,duplicate_order,53.49,0
R002050,O011747,C0001336,82,changed_mind,21.74,1
R002051,O011748,C0001336,96,size_fit,24.35,1
R002052,O011749,C0001336,100,duplicate_order,17.16,1
R002053,O011750,C0001336,118,changed_mind,24.7,1
R002054,O011753,C0001336,149,size_fit,21.25,1
R002055,O011759,C0001336,190,changed_mind,22.4,1
R002056,O011764,C0001337,117,defective,24.5,0
R002057,O011769,C0001337,209,other,19.24,0
R002058,O011778,C0001339,97,duplicate_order,8.92,0
R002059,O011782,C0001339,198,size_fit,50.41,0
R002060,O011784,C0001340,96,changed_mind,28.36,1
R002061,O011785,C0001340,131,defective,12.63,1
R002062,O011786,C0001340,149,defective,33.94,1
R002063,O011787,C0001340,169,changed_mind,35.25,1
R002064,O011789,C0001340,193,defective,40.65,1
R002065,O011800,C0001342,180,changed_mind,40.05,1
R002066,O011816,C0001344,34,changed_mind,11.76,1
R002067,O011820,C0001344,164,changed_mind,18.51,1
R002068,O011823,C0001345,98,defective,10.08,0
R002069,O011824,C0001345,107,other,20.08,0
R002070,O011844,C0001347,142,defective,25.02,0
R002071,O011846,C0001347,142,size_fit,17.95,0
R002072,O011854,C0001348,114,other,20.04,0
R002073,O011855,C0001348,140,changed_mind,22.76,0
R002074,O011867,C0001350,58,size_fit,36.57,0
R002075,O011891,C0001353,104,not_as_described,59.32,0
R002076,O011893,C0001353,117,not_as_described,79.54,0
R002077,O011904,C0001354,70,changed_mind,10.15,1
R002078,O011905,C0001354,92,other,36.57,1
R002079,O011906,C0001354,95,changed_mind,5.83,1
R002080,O011907,C0001354,105,changed_mind,11.11,1
R002081,O011908,C0001354,129,changed_mind,27.61,1
R002082,O011909,C0001354,162,changed_mind,26.09,1
R002083,O011910,C0001354,170,changed_mind,17.25,1
R002084,O011912,C0001354,174,changed_mind,5.83,1
R002085,O011913,C0001355,115,size_fit,5.27,0
R002086,O011917,C0001356,85,defective,26.65,0
R002087,O011926,C0001357,59,duplicate_order,25.3,0
R002088,O011932,C0001358,57,defective,6.1,1
R002089,O011934,C0001358,66,defective,70.86,1
R002090,O011936,C0001358,94,changed_mind,9.77,1
R002091,O011939,C0001358,104,changed_mind,25.11,1
R002092,O011940,C0001358,143,defective,18.18,1
R002093,O011952,C0001360,112,other,32.62,0
R002094,O011956,C0001360,136,not_as_described,7.67,0
R002095,O011965,C0001361,63,changed_mind,28.21,1
R002096,O011966,C0001361,71,changed_mind,9.99,1
R002097,O011967,C0001361,71,changed_mind,19.67,1
R002098,O011968,C0001361,74,size_fit,20.02,1
R002099,O011969,C0001361,102,duplicate_order,23.39,1
R002100,O011976,C0001361,189,other,23.18,1
R002101,O011982,C0001362,180,changed_mind,57.77,1
R002102,O011989,C0001363,187,other,74.34,0
R002103,O011997,C0001364,185,duplicate_order,23.18,0
R002104,O012000,C0001364,208,duplicate_order,40.05,0
R002105,O012050,C0001370,207,size_fit,10.56,0
R002106,O012061,C0001373,73,changed_mind,44.0,1
R002107,O012062,C0001373,87,not_as_described,31.85,1
R002108,O012063,C0001373,88,changed_mind,27.34,1
R002109,O012064,C0001373,125,size_fit,15.23,1
R002110,O012065,C0001373,123,defective,16.23,1
R002111,O012067,C0001373,166,changed_mind,37.31,1
R002112,O012068,C0001373,172,changed_mind,21.74,1
R002113,O012069,C0001373,197,changed_mind,15.23,1
R002114,O012070,C0001374,33,changed_mind,19.16,1
R002115,O012072,C0001374,59,changed_mind,58.29,1
R002116,O012074,C0001374,119,not_as_described,22.37,1
R002117,O012077,C0001374,152,duplicate_order,12.91,1
R002118,O012078,C0001374,156,changed_mind,31.84,1
R002119,O012094,C0001376,109,defective,15.62,0
R002120,O012096,C0001376,156,changed_mind,40.22,0
R002121,O012101,C0001376,209,size_fit,40.22,0
R002122,O012102,C0001376,209,other,19.67,0
R002123,O012127,C0001380,52,not_as_described,27.61,1
R002124,O012130,C0001380,75,not_as_described,37.37,1
R002125,O012132,C0001380,107,changed_mind,37.66,1
R002126,O012134,C0001380,138,size_fit,15.23,1
R002127,O012135,C0001380,170,changed_mind,12.63,1
R002128,O012137,C0001380,200,changed_mind,30.88,1
R002129,O012140,C0001381,111,changed_mind,28.05,1
R002130,O012142,C0001381,145,size_fit,21.71,1
R002131,O012144,C0001381,149,changed_mind,21.48,1
R002132,O012145,C0001381,152,changed_mind,16.56,1
R002133,O012146,C0001381,153,changed_mind,28.96,1
R002134,O012148,C0001381,189,changed_mind,26.72,1
R002135,O012149,C0001381,189,changed_mind,21.24,1
R002136,O012150,C0001381,201,changed_mind,26.35,1
R002137,O012151,C0001382,105,changed_mind,28.74,1
R002138,O012152,C0001382,112,changed_mind,52.7,1
R002139,O012155,C0001382,147,defective,14.98,1
R002140,O012157,C0001382,179,defective,10.3,1
R002141,O012163,C0001383,62,changed_mind,26.09,1
R002142,O012164,C0001383,83,other,24.51,1
R002143,O012165,C0001383,85,size_fit,39.49,1
R002144,O012170,C0001383,138,changed_mind,29.66,1
R002145,O012171,C0001383,154,changed_mind,10.25,1
R002146,O012172,C0001383,173,changed_mind,13.1,1
R002147,O012173,C0001383,177,changed_mind,12.36,1
R002148,O012175,C0001383,179,size_fit,23.65,1
R002149,O012177,C0001384,61,changed_mind,8.92,1
R002150,O012181,C0001384,159,duplicate_order,49.54,1
R002151,O012182,C0001384,209,size_fit,21.07,1
R002152,O012190,C0001386,81,duplicate_order,45.94,1
R002153,O012191,C0001386,100,changed_mind,20.7,1
R002154,O012194,C0001386,185,changed_mind,7.67,1
R002155,O012209,C0001388,83,duplicate_order,20.7,0
R002156,O012213,C0001388,140,size_fit,21.71,0
R002157,O012250,C0001394,185,other,10.48,0
R002158,O012261,C0001395,150,duplicate_order,31.18,1
R002159,O012262,C0001395,153,changed_mind,14.98,1
R002160,O012263,C0001395,158,not_as_described,10.48,1
R002161,O012265,C0001395,158,changed_mind,28.74,1
R002162,O012272,C0001396,189,not_as_described,15.68,0
R002163,O012273,C0001396,204,not_as_described,16.18,0
R002164,O012278,C0001397,167,defective,17.42,0
R002165,O012290,C0001398,164,defective,18.17,0
R002166,O012313,C0001401,139,changed_mind,26.82,1
R002167,O012314,C0001401,141,changed_mind,18.48,1
R002168,O012315,C0001401,183,changed_mind,12.36,1
R002169,O012318,C0001401,209,changed_mind,16.18,1
R002170,O012331,C0001403,209,duplicate_order,14.01,0
R002171,O012334,C0001404,36,changed_mind,74.34,0
R002172,O012350,C0001405,194,not_as_described,15.72,0
R002173,O012351,C0001406,25,defective,22.76,1
R002174,O012358,C0001407,85,defective,42.88,0
R002175,O012359,C0001407,94,other,14.98,0
R002176,O012365,C0001408,36,changed_mind,34.09,1
R002177,O012366,C0001408,46,changed_mind,62.73,1
R002178,O012368,C0001408,62,changed_mind,32.27,1
R002179,O012372,C0001408,109,changed_mind,42.88,1
R002180,O012373,C0001408,126,changed_mind,59.89,1
R002181,O012374,C0001408,142,changed_mind,30.88,1
R002182,O012375,C0001408,151,changed_mind,16.71,1
R002183,O012376,C0001408,172,changed_mind,27.85,1
R002184,O012380,C0001409,46,size_fit,59.89,0
R002185,O012381,C0001409,43,duplicate_order,12.89,0
R002186,O012395,C0001410,65,not_as_described,30.88,0
R002187,O012413,C0001411,153,other,21.9,0
R002188,O012419,C0001412,80,defective,31.84,1
R002189,O012420,C0001412,99,changed_mind,6.1,1
R002190,O012422,C0001412,158,other,19.51,1
R002191,O012423,C0001412,170,changed_mind,12.97,1
R002192,O012424,C0001412,180,not_as_described,18.89,1
